Gene_Symbol	P-Pm-01-02_FPKM	P-Pm-01-03_FPKM	P-Pm-1-01_FPKM	P-Pm-1-02_FPKM	P-Pm-1-03_FPKM	P-Pm-10-01_FPKM	P-Pm-10-02_FPKM	P-Pm-C-01_FPKM	P-Pm-C-02_FPKM	P-Pm-C-03_FPKM	P-Pp-01-01_FPKM	P-Pp-01-02_FPKM	P-Pp-01-03_FPKM	P-Pp-1-01_FPKM	P-Pp-1-02_FPKM	P-Pp-1-03_FPKM	P-Pp-10-01_FPKM	P-Pp-10-02_FPKM	P-Pp-10-03_FPKM	P-Pp-C-01_FPKM	P-Pp-C-02_FPKM	P-Pp-C-03_FPKM
TNFSF15	0.098545	0.152417	0.092278	0.158449	0.120615	1.376994	1.332623	0.058124	0.07311799999999999	0.056603	0.381495	0.39401	0.510583	0.584512	0.478006	0.453718	1.682604	1.408496	1.604016	0.348841	0.432376	0.390608
THRAP3	47.491275	47.453062	47.885307	46.15382	47.507968	36.199353	36.111522	41.614614	47.60809	45.640763	44.821462	47.693076	49.299472	49.53938	45.299007	47.276814	36.890444	37.762201	37.069199	44.699858	47.611591	46.947217
MED12	8.603463	8.805608	8.035127000000001	7.4186869999999985	8.132676	7.134623	7.20295	7.924092	7.182268	8.051639	7.654171000000002	6.519526	8.018279	7.777432000000001	7.747655	7.67235	7.397669	7.361064	6.963492	8.092811	7.344763	7.231389
MED13	6.992206	7.6159979999999985	7.372835	6.7609309999999985	7.428717	6.645810000000001	6.851942	5.596783	6.998334	7.3269410000000015	6.581262	7.657788	7.865558999999998	7.499019	7.282537	7.400227	7.565879	7.3710330000000015	7.517846	6.3849160000000005	6.775411999999998	7.601336999999999
NUP153	17.175925	17.351623999999994	18.165087	17.44239	18.612754	12.420521	12.965959	14.582006	16.625427	16.760704999999998	17.207085	17.203212	18.147702	17.65255	18.387014	18.529002	13.643757	12.589563	12.867046	16.360057	17.019201000000002	17.09749
CCS	10.987714	11.480619	14.283548	10.591481	13.093839	16.374598000000002	15.089807	12.65513	11.718801	11.832476	11.925102	9.518807	10.022792	11.500922	11.074946	10.794363	14.081304	14.502245000000002	15.491593	10.383915	11.49334	11.979971
NR1D2	5.7726370000000005	6.95667	6.349065	6.564710000000002	6.203355	8.612447999999999	9.081745	4.5094699999999985	5.061718	6.205794	5.386662	6.095051	5.69245	5.157637	5.4564910000000015	5.397449	7.963052	8.61991	7.639689999999999	4.9737269999999985	5.387381	5.64157
CLEC2B	4.969361	5.157768	5.61567	5.7144	5.785908	9.214008	9.36769	4.847561	5.007456	4.923514	8.177049	9.772026	8.072488	7.4968119999999985	6.940684	6.842174000000001	9.182007	7.749716999999999	8.310243	6.469435	6.686315	7.9205830000000015
RBX1	26.837477000000003	28.650618	28.248240000000006	30.88658	28.051304	23.527164000000006	21.041452	26.840082	28.045027	28.139103	30.85433	31.485891	28.554651	30.255863	31.832951	31.233522	22.449724	23.399197	21.90617	29.927616	30.462833000000003	30.019823
THOC1	11.630564	11.876004	11.840754	12.696604	12.246926	7.495576	8.670728	9.103246	12.208129	12.394829	11.992972	13.898944	12.493417	12.135248	11.553395	12.715468	9.071416	8.373364	8.660309	11.021029	11.403198	12.976725
REC8	6.749401	7.219917999999999	7.064019	8.078894	7.891535	8.259732000000001	8.425475	8.014526	6.874938	7.483561999999999	12.897003	11.388452	11.524034	11.64189	11.497138	12.121582	11.570033	12.476542	11.823353	11.534908	13.079287	12.652497
RCE1	5.818065	6.959372	6.562277000000001	6.750417	6.615010000000002	5.652399	6.628046	6.42785	6.824134	6.6341600000000005	8.306608	5.926942	6.212848	8.485819000000001	7.0393880000000015	6.507065	6.34365	6.092934	5.815727	7.288807	7.261024000000001	6.709801
HNRNPDL	59.75323	57.328948	67.27244499999999	59.23278199999999	61.439907	32.858983	33.512438	52.450562	57.381704000000006	61.6352	59.425013	61.735592	58.273028	60.313929	56.919803	62.67424200000001	36.61609	35.929305	35.751824	59.46143100000001	60.221798	60.252834
DMTF1	12.134898	13.494757	14.031226	12.43997	13.315516	13.643760999999998	13.839863	11.413256	13.429753	13.149881	10.776466	11.994824	12.214574	11.923188	11.802694	13.059434	13.889457	13.995453	13.690188	11.040403	10.959219	13.069657
PPP4R1	32.566557	32.129033	31.472923	30.595561	31.834314000000006	19.259973	18.739847	29.716891	32.607685	31.952357	31.070744	32.459334000000005	31.144432	31.31274	29.718284000000004	30.853357	20.18275	19.881188	18.893672	27.880866	29.560632	32.681281
SLC12A6	7.760043	8.749156	9.1713	7.9021089999999985	9.086369	10.796027	11.258215	7.112400999999998	7.555707000000001	7.488882	7.316255	9.066108	8.405005000000001	7.067023	7.6875589999999985	8.109988000000001	10.484007	10.184929	10.792877	7.206484	7.574994999999999	8.083695
PTBP3	12.576579	14.000148	14.662621	13.79485	14.081084	13.696663	14.410609	9.795725	13.832114	13.976549	12.972393	15.16885	15.164032999999998	13.631449	14.348629999999998	14.309101	14.458257	13.359093	14.718232999999998	10.955942	12.997162	13.608985
DGCR2	15.618667000000002	14.950203	14.714597	15.148257	15.348868	12.19398	11.716167	14.641782	14.618934	14.728385	14.562255	12.228269	14.435757	14.620168	15.607402	14.140726999999998	12.555111	13.428767	13.076125	16.200594	14.949841	14.876164
CASP8AP2	4.238343	4.011124	4.751485	3.888444	4.558485	2.786214	2.835526	3.423365	3.997125	3.971278	3.836523	4.571699	3.748436	4.43513	4.085968	4.519677	2.725576	3.056078	2.768616	4.131793	3.791661	4.298958
SCO2	3.679856	4.678975	3.520193	3.055177	2.952255	4.790779	7.571536999999998	3.776624	3.637633	4.292997	3.98862	4.144665	4.955457	5.1412900000000015	4.404513	4.848643	8.865503	7.561686	10.294408	4.8951	5.013451	5.52816
AKT3	13.729142	14.77282	14.927294	16.57764	14.146551	21.165358	22.20097	13.496082	15.90558	13.924267	12.568776	13.191146	12.15429	11.571639	12.134374	13.369562	18.309309	20.13058	18.289926	10.170693	13.098691	12.430229
MED6	7.670234	6.8796789999999985	7.727286	7.485621000000001	7.8134869999999985	5.893144	6.042754	6.348944	6.673779	7.1567630000000015	7.906803999999998	8.197407	8.726956	7.344224	7.9891619999999985	7.43935	6.132181	6.752373	5.735488	6.536902	7.168636	7.979272999999999
NAALAD2	0.551632	0.356263	0.383345	0.433454	0.369676	0.16192	0.21891	0.234838	0.391463	0.396893	0.518413	0.509088	0.604957	0.361054	0.194906	0.454575	0.257349	0.161983	0.191032	0.444245	0.649748	0.302449
NAALADL1	0.792145	0.74636	0.67533	0.726429	0.778357	1.851222	1.586364	1.03901	1.025017	1.039058	0.938126	0.945703	0.999278	0.8717030000000001	0.961519	0.8871129999999999	1.511935	2.217902	1.870465	0.769358	1.1224610000000002	1.19421
ACOT8	5.454986	5.6757300000000015	5.4832410000000005	6.650177	5.129204	9.287274	8.417105000000001	6.555700999999999	5.929332	6.623675	5.271628	6.853155	5.182012	6.923195	5.116489	5.4742510000000015	9.714986	9.801662	8.535875	5.010064	5.973139	4.986162
ABI1	17.900429000000006	16.634524	17.89105	16.343539	17.262439	17.076945000000002	15.980304	14.574326	16.698252	15.108133	16.703372	18.544685	17.308515	17.308310000000002	16.297712	15.934086	16.300031	15.966618	16.827913	16.333976999999994	16.415333	15.842334
GNPDA1	15.17541	16.349298	15.380163	16.137916	17.491705	18.873942	19.443534	15.429993	17.288191	15.293196	15.469133	18.542232	16.492420000000006	17.265528	15.953852	16.363986999999998	19.012675	19.824426000000006	19.693803	17.927048000000006	16.632148	17.932439000000006
KCNE3	0.341515	0.467933	0.528616	0.482344	0.452857	0.348903	0.320693	0.431121	0.774684	0.497711	0.252991	0.356704	0.413729	0.17471099999999998	0.286672	0.347839	0.323348	0.237753	0.310814	0.334304	0.25266500000000003	0.400544
ZBTB33	6.459978	7.0218539999999985	7.198148	6.835785	6.9847199999999985	7.961069	7.793104	4.977444	7.0293100000000015	6.510894	6.551924	7.261703	6.927064	6.626499000000001	6.609772	7.0882320000000005	8.035254	7.521333	7.531986999999999	5.5435	5.632539	6.18053
TANK	14.730121	15.756911	15.08166	15.720546	16.346156	16.698358	17.543896	13.059363	16.319452	15.509351	18.747057	18.980461	19.07035	19.131416	16.785492	17.566731	17.062469	17.56808	15.975607	16.833754000000006	16.621475	17.650674
SRA1	18.302205	17.432734	17.733670999999994	20.055424	18.621152	21.581081	18.302341	20.052116	20.023316	16.287052	18.208904	18.536207	18.249442	19.044069	19.589089	19.858682	18.607739	21.834055	21.753356	19.351494	19.626916	20.658592
HDAC6	8.518092	8.029511	7.582289999999999	8.538704	8.094463000000001	11.239658	10.485526	9.477688	8.203274	7.730342	9.377794	7.668555	8.300071	8.602594	8.327436	8.664876	10.126547	11.142046	11.401917	8.660907	8.581288	8.769713000000001
HDAC5	5.11561	5.423616	5.049066000000002	4.921828	5.662627	4.8552610000000005	4.801503	5.770962	4.92128	5.118352	3.769636	3.272417	3.76754	3.847417	4.437259	4.021596	3.808432	4.2356	3.888274	4.2995230000000015	4.265589	4.378945
PDCD6IP	31.912686	35.447809	36.188851	34.332154	36.405103	40.13008	41.359193	28.074844	34.673582	33.534932	35.350956	37.222411	36.205148	35.177665999999995	35.45443	35.094331	40.86103	39.329566	39.818215	33.207025	34.668308	34.243291
PDCD6	43.5601	43.913489	43.861567	47.322361	42.968559	51.321576	50.746504	46.815739	44.717854	42.982729	52.973358	46.736419	49.470375	48.314355	48.291124	50.274576	52.970162	53.030523	50.77926400000001	51.256569	47.760604	49.081097
BCL2L10	0.193503	0.0	0.0	0.293175	0.095125	0.225319	0.037417	0.078395	0.110923	0.192518	0.037533	0.08068099999999999	0.11386	0.164381	0.0	0.134231	0.22205300000000006	0.0	0.108793	0.14911	0.086616	0.155292
BCL2L11	1.1398629999999998	1.053201	1.067528	1.041698	1.092336	0.646342	0.64937	0.948831	0.838036	1.121062	0.967107	0.918181	0.746085	0.779419	0.751434	0.6202479999999999	0.660796	0.7291	0.45029	0.73849	0.909315	0.892323
SH2B3	44.697324	43.939607	43.472119	44.906978	44.972659	43.862656	41.765929	40.64959	42.052982	43.169975	46.958152	45.194585	47.742135	47.281948	48.124965	47.45344	44.487552	44.262714	42.79576	49.957299	48.031445	47.993873
GNE	7.652150999999999	7.568267999999999	7.144895	7.756264999999999	8.305862	8.81821	8.564159	7.178265	7.004828	7.4879479999999985	8.072022	7.798825	8.518761	7.063128	7.219308	8.386352	9.459185	9.59493	8.883037	7.318747	7.0206339999999985	6.769467
FRAT1	0.682463	0.611333	0.557649	0.6266729999999999	0.6058359999999999	0.549873	0.365065	0.537912	0.552956	0.698426	0.387283	0.457009	0.6633220000000001	0.619273	0.552821	0.51798	0.423329	0.320807	0.243162	0.4874770000000001	0.4893270000000001	0.452396
TROAP	16.109026999999998	14.079537	14.99694	14.402212	16.55595	9.019378	6.106003	16.33127	14.282867	15.577792	14.73876	13.900339	14.67614	17.285703	15.647625	14.386705	8.418113	9.721761	8.834211	16.579148	15.334782	16.962394
MED16	17.124326999999994	17.459623	18.864171	18.714428	17.48329	13.088895	13.307682000000002	22.318292	18.835797	19.587424	17.793209	12.979715	17.896792	18.434755	21.753504	18.129695	12.26133	14.88487	12.801787	20.174302	20.66646	19.717524
PIGK	9.58892	10.932507	11.597939	10.613315	10.719172	9.990122	9.605504	7.919287	10.725269	10.512097	10.859579	12.696645	11.92146	10.319307	9.711317	11.197482	9.75285	9.045418	9.225966	9.158473	10.195387	11.601229
CHAF1A	15.381653	15.2961	17.888954000000005	16.160619	16.076912	5.989767	5.246322	16.731927	16.040073	15.691945	15.984101999999998	13.0857	15.159688	15.932	16.669199	15.652926999999998	7.40914	6.91423	6.770289	16.681179999999998	15.805669	14.420679000000002
PARP2	15.179556	15.049637	15.960907	16.660385	14.192712	10.442839	10.717605	12.440447	13.976935	14.438956	16.730769	16.650610999999998	14.621159	15.300973999999998	14.556803	14.631239	11.635849	11.931038	11.258765	15.183859	14.507176	15.200729999999998
PARP3	3.831001	3.44962	3.336714	2.940136	3.306315	5.453852	5.618375	3.703309	3.247618	4.084245	3.773611	4.000298	3.835936	3.966303	3.277912	4.2411660000000015	5.474593	5.5418400000000005	6.4886599999999985	4.523486	4.223169	4.088154
HMGXB4	10.021353	9.832658	11.135338	10.088523	11.483967	8.890874	8.951717	8.802766	10.100793	10.658521	9.653967	10.372956	10.856335	10.364	10.131854	10.929291	9.637745	9.734335	9.329034	10.036958	10.48294	10.347118
TOM1	10.094712	9.805876	9.882833	9.626314	10.33748	10.478295	10.942848	11.426463	10.345656	8.967107	9.559884	8.958994	9.580079	9.990064	10.002361	10.481144	11.194801	11.423997	11.192526	10.843572	10.219573	10.224525
SH2D3C	10.831936	9.940969	10.760411	11.50568	10.803956	12.138405	12.170192	11.21782	10.823722	10.686459	11.114394	9.280397	12.292534	12.816432	12.466181	10.596682	11.979052	11.376006	10.802332	12.250867	11.046805	9.950221
MAMLD1	2.772561	2.874111	2.509948	2.444243	2.931575	2.042373	1.793982	2.940518	2.992448	2.984856	2.885225	2.251529	2.523746	2.9040220000000003	2.571715	2.8782490000000003	2.340576	2.428948	2.149367	2.608706	2.630147	2.603811
RANBP9	13.864613	13.145225	14.29354	14.150044	14.019744	12.96696	12.543832	11.769836	13.424939000000002	13.712778	13.978302	15.071611	13.151991	13.560623	12.917523	12.943959	12.630279	12.711643	12.443912	13.627435	12.784343	13.702584
DNAJB6	64.940927	60.988032	64.374472	60.32198199999999	64.557626	60.044842	56.280971	56.61790300000001	65.253712	62.7211	60.973302	60.572541	61.82079	60.649421	62.818486	58.852049	60.986711	58.593008	57.985222	58.982438	57.381463	60.56638
SMC4	42.725441	46.493633	49.573358	43.108859	46.080461	17.806979000000005	18.856462	33.787789000000004	44.974238	46.119058	42.77539	50.045056	44.000337	45.553786	45.603077	45.124795	22.236001	20.285684	19.769424	40.012888	44.133872	46.58742
GJC1	10.044679	10.867345	10.507529	10.003126	11.292555	6.05715	6.101954	8.705764	10.912671	10.563429	9.20097	10.110962	10.346014	9.731407	8.958486	10.336691	6.388491	6.5966369999999985	6.762886999999999	9.613385	9.429537	10.126938
UBA2	42.379367	41.74262	45.932699	40.791252	45.28658400000001	38.48892100000001	37.105733	34.622731	37.094665	40.82360900000001	42.185975	41.392156	41.845586	39.714927	40.265541	37.988755	36.866654	36.319147	35.998984	39.314961	35.146007	42.089392
SAE1	78.854007	77.323991	80.05529200000002	76.386353	78.060408	46.099062	46.429021	75.072317	76.736227	76.935367	78.25109	74.560128	72.934025	73.93603399999998	79.344379	75.549767	48.378487	48.272309	46.67866400000001	79.79515699999997	72.81619599999998	73.014088
FARSB	27.848035	30.784869	29.240155	24.840146	25.182562	25.413734	17.394046	19.685672	30.035266	25.675715	16.724343	27.654566	23.741569	27.877345	27.847361	27.478957	19.503595	18.638235	14.560991	26.085809	32.634537	26.589492
ABCC5	5.173822	5.2204440000000005	5.238688	5.8384839999999985	5.176939	3.468911	4.335301	5.148262	4.917338	5.4293879999999985	4.497598	5.423439	5.469339	4.648507	4.787001	5.586932	3.091071	3.261867	3.136516	5.699946	5.203343	5.1975050000000005
ABCB6	3.313819	3.4454160000000003	3.4242410000000003	3.386334	3.818854	4.8348	5.047639	3.917274	3.516226	3.954003	3.76422	3.306354	4.483449	4.112965	3.829076	4.346974	5.376172	5.203836	5.555676999999998	4.545807	4.095726	4.017443
DNM1L	22.241103	23.165387	24.439057	23.13641	24.613458	22.959744	22.133879	19.014687	22.303602	21.014819	21.928299	25.625488	25.350125	23.841868	23.023678	24.688018	23.146117	24.051565	23.516146	22.186843	21.998319	25.434019
ABCC9	0.813968	0.780774	0.8424510000000001	0.740054	0.833794	0.511097	0.544064	0.803149	0.867511	0.945157	0.53728	0.636031	0.664956	0.650263	0.6421399999999999	0.662071	0.5607270000000001	0.373132	0.511223	0.682235	0.710356	0.641093
ABCF2	23.754137	23.014252	23.700035	23.924433	23.428892	17.560963	16.500389000000002	23.424963	22.284945	21.972332	23.009207	23.716093	23.717367000000007	23.604111	24.300869	22.616688	17.396194	16.666535999999994	17.320014999999998	25.596327	22.500782	23.665413
NR1H3	2.467126	2.424886	2.242141	1.594969	1.976794	1.681023	2.130263	2.970508	2.475094	3.101014	2.750213	2.784235	2.479489	2.456927	2.424049	2.066689	1.548119	2.099794	1.945723	2.705651	2.252446	2.9849650000000003
COX17	31.630388	27.398291	29.0384	31.898312	28.82239	35.530887	31.791387	32.967038	29.675492	31.171516	35.397667	30.234985	29.379818	32.136901	30.797573	32.032385	32.286108	31.079245	33.647189000000004	32.678574	32.401678000000004	33.607756
SCAMP2	22.951834	20.77642	21.305609	25.722549	25.458994	28.063296	27.686362	21.204677	21.648382	25.930505	24.847667	22.572444	23.453615	28.936103000000006	27.67551	24.559408	30.487589	32.993527	29.404703	23.487213	23.544367	23.52541
SCAMP3	33.363923	31.074032	31.767391	31.829282	31.532726	39.425155	38.29932	37.324206	32.744476	34.875149	36.415619	34.68754000000001	35.81418499999999	37.633132	33.466366	35.73358	38.954554	40.076267	39.044224	37.76423	37.91346	36.150805
IL18BP	1.598611	1.880081	1.858704	2.138552	1.6669080000000005	2.877391	2.821001	2.3041400000000003	1.564932	2.008291	1.961717	1.741316	2.448548	2.197878	2.551061	2.123145	3.59677	3.446024	3.82265	2.435085	2.614503	2.158081
RWDD2B	6.959269	6.7476910000000005	7.941352	7.071138	6.5898850000000015	4.983637	4.220972	5.284828	6.7799070000000015	4.997217	8.281719	8.453031	8.175889	6.895872	5.964999	8.005711	3.75816	4.681562	4.868854	7.960205	7.929052	7.423453999999999
DPP3	19.844492	20.569296	21.671904	21.053011	20.502432	20.610387	21.474907	21.625081	20.221929	20.8004	20.762406	19.60181	21.659885	19.259199	22.288481	21.251704	19.926143	19.673616	21.709638	22.813378	21.69311	21.391636
SNUPN	11.050493	9.607457	10.609353	9.848319	10.677116	11.197839	9.418708	11.545944	10.30417	10.506604	11.744712	9.973549	10.951963	10.158737	9.020867	11.05541	10.354483	10.686247	9.946058	10.669011	10.36625	11.540875
HUWE1	30.38763	29.720622	28.657928	27.18761	30.168938	25.764352	27.452741	27.927757	28.445701	30.458348	27.33815	26.670141	29.928942	29.403412	29.753907	28.205252	27.166508	27.846722	27.333667	28.541051	27.519262	28.024925
PTPRU	0.978363	0.981402	0.7994640000000001	1.064801	0.813189	1.787836	1.591393	1.034899	0.860158	1.14971	0.7824949999999999	0.545892	0.811487	0.86782	0.810557	0.6409239999999999	1.416999	1.099963	1.094074	0.84736	0.77854	0.898523
TSSC4	16.569385999999998	16.584176	17.863517	17.555775	17.7772	15.374464	13.567012	18.509625	16.612205	15.180304	18.576811	13.394109	15.910878	16.563267	18.10723	16.175649	14.006796	14.500434	14.896921	19.41157	16.616146	18.209201
ATP9A	8.101664999999999	8.723109	8.214763	7.988896	8.742548	11.248837	11.531127	7.392972	7.704116	8.269421000000001	6.756272999999998	7.539036	7.88855	7.959183	7.832789999999998	7.544627999999999	10.352704	10.794818	9.733151	7.096357000000001	7.13288	7.617113000000002
PDCD7	7.598607	6.7236460000000005	6.8386830000000005	7.150221000000001	7.294032	8.227642999999999	9.172632	6.498531	6.455312	6.300495	7.561248	7.518853	7.210838000000002	6.946427000000001	7.1593100000000005	7.47508	8.016701	8.98172	8.805553	6.897483	6.8649179999999985	6.799934
GPC6	5.868698	6.219221	6.598198	6.191162	6.403668	5.530879	4.964339	5.173692	6.301844	6.767345	5.358536	5.594291	6.17737	6.014286	5.089175	6.113736	4.324235	4.285927	4.432603	5.078705	5.472501	5.706572
PQBP1	32.197009	31.477236	33.343469	30.166713	29.591339	24.113489	25.195858	35.085438	30.438641	31.061743	36.199438	30.853735	28.452046000000006	34.758488	32.586636	31.421169	25.799549	24.727169	25.757416	35.306627	32.13861	31.151561
EDIL3	5.977142	6.877147	6.708439	6.681678	7.092860000000001	9.534679	9.042044	5.365656	6.613867	5.88754	3.566574	3.98467	3.911387	4.224566	4.389025	4.047979	7.511669	6.735904	7.266733	3.595103	3.899199	3.686694
UST	4.743876	5.130135	4.839363	4.832751	4.626337	3.998851	3.700584	4.100486	5.118201	4.428788	4.454935	4.697385	4.767352	4.481521	4.226122	4.8083300000000015	4.090236	3.97002	4.054202	4.266382	4.514022	4.313488
ARPC5	32.938412	35.128667	35.630343	35.088815000000004	37.0881	30.728222	29.713628000000003	26.498918	33.663422	33.43821	35.063641	37.681656	33.669003000000004	34.91663	35.096862	35.617816	30.069458	28.872347	30.760601	31.64935	33.544453000000004	35.87367800000001
ARPC4	74.85083900000002	76.076604	79.60044	76.649827	80.789404	52.683174	50.073298	68.974092	72.69935500000003	75.067394	73.679283	73.627212	74.082649	74.96345600000002	75.431597	78.289164	50.115742	49.337723	51.01397100000001	76.092709	76.371567	76.866507
ARPC3	202.064968	202.833801	206.801975	201.797272	199.842746	228.402623	220.537891	168.044326	198.429153	184.841736	209.550949	246.402977	208.117599	212.652954	199.092571	211.47256	225.035496	222.708729	224.268803	202.553684	206.229133	213.485367
