Gene_Symbol	C-Pm-01-01_FPKM	C-Pm-01-02_FPKM	C-Pm-01-03_FPKM	C-Pm-1-01_FPKM	C-Pm-1-02_FPKM	C-Pm-1-03_FPKM	C-Pm-10-01_FPKM	C-Pm-10-02_FPKM	C-Pm-10-03_FPKM	C-Pm-C-01_FPKM	C-Pm-C-02_FPKM	C-Pm-C-03_FPKM	C-Pp-01-01_FPKM	C-Pp-01-02_FPKM	C-Pp-1-01_FPKM	C-Pp-1-02_FPKM	C-Pp-1-03_FPKM	C-Pp-10-01_FPKM	C-Pp-10-02_FPKM	C-Pp-10-03_FPKM	C-Pp-C-01_FPKM	C-Pp-C-02_FPKM	C-Pp-C-03_FPKM
CWC27	12.343083	12.133868	11.230859	12.998553	11.486849	12.825063	10.456089	12.539156	11.64231	12.459308	11.685514	11.480273	12.037668	13.662055	12.702202	11.857264	11.864767	10.639373	12.325029	11.008251	13.563747	12.205633	12.163402
SAP18	28.387651	27.802532	30.227327	27.619924	28.829699	28.034906	23.264573	26.061491	24.156275	28.230337	27.410151000000006	27.221876	30.618055	32.266673	32.269406	30.339966	28.997964	27.011042	27.966721000000003	26.085607	31.039637	31.408459000000004	30.848329
SMNDC1	7.504588	5.721964	7.676374000000001	7.522719	6.564147	7.454172	5.857893	5.927706	4.931255	7.584295	8.18905	7.900717999999999	7.3172320000000015	8.196866	7.284110000000001	6.4747650000000005	6.64191	6.490464	5.012503	5.810922	8.219219	8.259969	8.429911
BCAS2	22.333344	19.80131	21.552135	20.729174	20.62924	21.661436	13.369978	15.047385	14.552406	22.322592	22.017454	19.524147	22.175573	23.443777	23.110888	22.738045	22.111298	17.30632	16.369101999999998	16.372089000000006	24.072563	23.609531	23.396238
RGS19	5.318249	4.869968	5.540903	5.443703	5.36279	5.419275	4.457998	4.96483	5.183253	4.777734	5.324519	5.191554	5.951004	3.793678	5.8284980000000015	4.808654	4.9583080000000015	5.752485	5.457309	5.569227	5.2658580000000015	5.142717	5.1674989999999985
EIF1B	24.156588	21.308123	23.759575	21.453281	21.61455	22.40432	23.966518	28.068720000000006	23.521332	25.013149	24.613737	22.263384	21.935955	22.047464	21.941826	21.564501	21.583378	28.322847	25.734331	26.034231	22.313848	22.625969	23.498308
SF3A1	24.286125	25.234184	25.222103	24.912933	23.334307	23.411272	16.721039	17.525167	16.803883	25.311235	25.674746	25.667597	25.919888	26.589487	25.58292	25.342421	25.849316	16.986561	18.062819	17.068351999999994	26.07271	26.558033	25.827372
TRAIP	2.745841	2.948049	3.141387	3.334508	2.82072	2.814103	0.980505	1.263159	1.346011	2.973226	2.714809	3.057198	2.814459	3.351609	3.2868760000000004	3.691195	3.253909	1.382393	1.739637	0.955585	3.200491	3.664855	3.584139
DNAJA2	25.066122	24.480387	26.093582	25.904409	24.891327	23.543108	22.986183	24.642334	23.729496	25.953846	27.011301	23.795229	25.533863	25.952755	27.192245	27.217203	25.720522	25.054159	23.957249	23.607773	27.687983000000006	25.643881	27.786133000000003
BCKDK	25.643615	25.384686	25.61239	24.880834	21.786748	23.092868	22.935392	27.888489	23.10714	25.337853	23.430572	23.260314	23.336487	24.422405	23.354067	23.223789	22.41562	26.231195	25.497495	25.373209	23.294902	23.77003	23.676708
MAEA	28.476555	27.520073	26.414762	29.427309	26.039229	29.161915000000004	16.97404	20.590626	19.610686	29.706096	27.495375	29.092401	26.409703000000004	25.835905	26.929879	28.227594	23.757135	17.932835999999995	17.104324	18.319477	27.891635	27.110513	27.931157
PAK4	11.459797	10.130564	11.388505	11.113091	8.932462	10.840247	8.867282000000003	8.301789	8.713199000000001	11.214722	10.184257	11.644991	9.637432	8.425877999999999	11.418197	9.10874	9.214245	8.705524	9.736361	8.999353999999997	12.145643	12.435771	9.901226
KATNB1	8.972795	8.642375	8.337735	9.435264	8.249467999999998	8.872227	8.850333000000003	10.912601	9.364104	8.972331	8.37911	8.512241	8.081105	9.018209	8.828536999999997	8.546836	7.729228999999999	8.295665	8.617280000000001	8.457067	7.811892999999999	8.180114999999999	8.781982000000001
DLEU1	2.038144	2.104785	2.206621	1.893596	2.3561810000000003	2.1770080000000003	1.13092	1.957822	1.484043	1.838709	1.983425	1.925526	2.575466	1.499159	1.803586	2.171116	2.117271	1.220982	1.6251719999999998	1.583601	2.1099360000000003	1.754531	2.120069
SNAPC5	4.532221	4.6004510000000005	4.053609	5.463352	5.464353	5.092194	7.456103999999999	7.680416	6.584841	4.839635	5.214098	4.462091	4.111911	3.867061	4.657015	4.830266	5.1020379999999985	6.733	8.099639999999999	7.452578	4.567176	4.204807	5.087373
APBB3	2.4195330000000004	2.218821	2.517807	2.349447	2.134961	2.144201	2.511204	2.43841	2.009071	2.715194	2.50943	2.620348	2.192661	2.966719	2.035849	2.4128700000000003	1.874032	2.194776	2.5198270000000003	2.708335	1.767493	2.507392	2.213643
ZNF267	3.93674	3.736253	3.632595	4.433154	3.682133	3.772142	2.982205	3.302046	3.0607330000000004	4.300843	3.5884940000000003	3.600104	4.446692	4.5308769999999985	4.473131	4.580905	4.614846	2.922027	2.864942	3.346766	4.690742	4.675077	4.47857
CCNO	0.024747	0.0	0.051237	0.031758	0.024042	0.0	0.263135	0.4334	0.259752	0.0	0.100759	0.024177	0.105431	0.173084	0.0	0.06295	0.0	0.0	0.13835	0.112694	0.034887	0.052263	0.064333
TCIRG1	19.711161	20.690862	18.95605	20.196648	19.295365	19.783421	21.006732	23.451889	21.941277	19.236037	21.229476	20.332495	23.080232	21.381	21.863763	21.901165	20.028635	23.061552	25.323677	27.412104	19.962803	21.853962	22.430094
RTN3	39.819829	37.015401	38.130268	36.486758	39.012748	35.929445	38.427959	40.806029	42.655667	36.685233	34.983859	37.877322	33.846363000000004	33.404187	36.666746	35.984105	35.405164	37.449722	38.934386	38.498271	35.62063900000001	36.098922	34.964658
LANCL1	16.787304000000002	16.355397	15.891276	17.630728	15.436927	17.182686999999998	21.198759	20.215607	19.855459	15.921516	16.695262	16.747124	17.835283999999994	17.260559	17.180274	17.177329	18.042646	20.044285	20.85963	20.922175	17.726107	18.463336	17.397741
TNIP1	29.698467	28.500778000000004	27.924856	30.171941	28.647165	28.923986	40.174413	43.189616	41.649745	29.473358	28.497304	30.036691	35.402836	34.275431	36.06178	34.187806	34.540475	50.414255	49.343507	49.308449	33.445285	33.424024	34.243008
SMYD5	11.246939	11.905075	10.127119	10.431666	11.12959	11.13039	9.644001	10.578042	9.797282	11.215703	10.782429	10.272111	12.540915	11.134548	11.844875	10.528601	10.062231	10.989668	10.118405	9.687559	10.850031	10.613386	11.749449
KLHL41	0.062329	0.083163	0.0	0.073478	0.034297	0.093053	0.0	0.0	0.106448	0.118332	0.116102	0.118825	0.117638	0.16231800000000002	0.089774	0.081302	0.13911800000000002	0.020821	0.041597	0.0	0.067548	0.14792	0.0
RRAGB	2.255691	1.990071	2.875427	2.306051	2.698102	2.399983	3.638497	3.707342	3.1288080000000003	2.113811	2.658574	2.231855	3.045097	3.33072	2.223352	2.39093	3.037942	3.5695589999999995	3.738883	2.579971	3.087693	2.767963	2.387054
SIRPB1	0.464904	0.440559	0.235797	0.408266	0.363518	0.381221	0.276186	0.442589	0.5120819999999999	0.542068	0.466095	0.388028	0.37925	0.442241	0.421394	0.41488	0.3795	0.45324	0.381712	0.420983	0.403459	0.367175	0.296798
AKR1A1	29.195938	27.95878	31.099505	29.363809000000003	25.67133	26.00564	38.156478	40.266676	34.091623	27.703299	28.835361	29.508436	26.768562	28.635285	27.128882	28.64905	27.485752	37.719067	40.861917	38.221881	28.704205	28.080907	27.707575
EMC8	18.216707	18.030482	15.416954	18.681437	17.815369	17.640691	13.207466	15.163926000000002	14.965314	18.052122	18.572202	16.559212	17.819526	17.131270999999998	17.739234	18.855686	18.219098	14.894348999999998	14.737783	15.41836	18.755164	16.874091	17.705546
CNPY2	36.384029	35.159445	36.072508	33.869599	34.616684	34.381813	23.099089000000006	28.061741	24.903226	34.579552	35.959862	37.521868	36.864342	34.932125	36.472108	35.980711	36.659359	24.239668	25.402392000000006	26.491746000000006	37.514349	36.355474	37.853924
TLR6	0.744405	0.6495449999999999	0.600649	0.371016	0.496645	0.458038	0.244133	0.19618	0.28838	0.545636	0.445178	0.432097	0.572498	0.563705	0.715512	0.637066	0.704408	0.385362	0.299175	0.332232	0.674118	0.721971	0.612119
PCGF3	8.845852	8.760153	8.647921	8.727091999999999	8.18436	8.293899	8.739825	8.63001	8.299104	8.57447	8.334629	8.645603	8.686129	8.026341	8.217496	8.095719	7.9903520000000015	8.742982000000001	8.813497	8.909025999999997	7.750239	8.525833	8.872922
TFG	62.21730600000001	61.208828	62.441636	62.859664	59.860071	61.836828	54.816048	59.032982	60.934093	63.016849	65.357812	63.345877	66.054609	64.982163	63.913633	64.38951899999999	67.43670999999999	58.018451	60.093987	61.545159	68.315265	61.191366	67.600588
CCL26	0.114471	0.0	0.0	0.0	0.0	0.0	0.233935	0.0	0.0	0.0	0.0	0.0	0.071426	0.0	0.092256	0.0	0.0	0.158476	0.0	0.0	0.157861	0.148923	0.110055
TRIM22	20.578289	19.932097	20.83545	21.338579	19.179394	22.431976	41.617239	41.316174	40.775795	21.671686	20.902447	20.247312	59.948315	59.352938	61.44246500000001	53.617162	54.761546	64.24844300000001	61.531752	63.906427	59.694489	57.623787	62.615899
ABCA7	0.199635	0.376439	0.290833	0.346261	0.242642	0.248604	0.637066	0.555333	0.6986100000000001	0.30899	0.340857	0.33881300000000003	0.364504	0.304667	0.420624	0.360699	0.393094	0.7555649999999999	0.7688649999999999	0.6157229999999999	0.34801	0.467071	0.310281
ABCA10	0.058492	0.099734	0.100839	0.07575	0.125859	0.076279	0.058228	0.072918	0.067608	0.041369	0.056389	0.10943	0.080829	0.118151	0.081471	0.041867	0.116841	0.096341	0.05614	0.057758	0.08716900000000001	0.08670800000000001	0.109919
ABCA9	0.226595	0.342808	0.340605	0.396516	0.186293	0.436762	0.185471	0.201283	0.182272	0.474146	0.357922	0.301456	0.312527	0.5439069999999999	0.348221	0.23920300000000005	0.319681	0.232522	0.122097	0.14473	0.261758	0.499117	0.569613
ABCA8	2.960571	2.688281	3.243576	2.703452	2.225242	2.994096	2.628402	1.537205	1.975011	2.802356	2.742963	2.966313	2.450866	2.77266	2.373863	2.248615	2.540961	2.270434	2.342129	1.948987	2.822613	2.722168	2.907119
WARS2	4.1127	3.897538	3.812933	3.635307	4.099429	3.974134	2.703467	3.271094	3.087594	3.86699	4.346307	3.833707	3.427709	3.79951	3.771392	3.734465	4.281461	2.68345	2.858546	3.144479	3.643596	4.258838	4.523619999999998
NPM3	26.500305	26.948246	27.240023	27.331331	28.124382	26.649635	18.576351000000006	24.958693	21.027861	24.514809	30.383993	25.651392	24.94598	24.538183	25.070053	28.262608	25.024656	25.824099	26.214365	24.32267	28.520767	25.092104	28.01708
HMG20B	37.562247	39.131082	37.940874	41.221829	39.219281	38.643528	51.241318	51.735156	51.57113	40.099938	36.082871	37.43506	38.131545	39.835687	39.144791	39.461146	37.819077	46.21230900000001	47.394263	50.606777	36.248118	38.799244	38.606102
HMG20A	9.708352	9.411692	9.649183	9.710458	9.896142	9.606387	12.636757	12.47676	11.584889	10.606049	9.328046	9.817674	9.282552	9.94944	10.279363	10.17771	10.269451	13.596072	13.882238	13.165775	9.381188	10.453355	9.62785
KLF2	7.044095	7.862688	7.860539	8.407812	8.327858	7.851222999999999	11.050948	11.89491	11.958497	8.626425999999999	8.233678999999999	7.885208	13.814159	11.760498	11.888331	11.423971	11.19225	12.177966	12.933889	12.835752	12.907342	10.694217	11.541753
MICU1	17.309159	16.134795	15.420169	16.197222	15.959724	17.246453	15.259051	16.343757	14.809818	16.919088000000002	16.148554999999998	16.235363	15.622707	15.591767	15.519111	16.924403	15.416919	16.005373000000002	15.668176	15.259073	15.953685	16.09056	15.968426
CITED2	22.964895	22.990478	24.19051	21.844204	20.887881	21.583203	22.783124	23.109858	24.105415	24.333928	23.37302	23.764575	26.620978000000004	24.378074	24.883796	26.395940000000003	25.719316	22.503663	22.989255	22.640968	26.322065	26.124032	25.515728
SEMA3A	2.078368	2.344229	2.266184	2.267284	1.68608	2.341866	1.180686	1.36645	1.188655	2.39836	2.281178	2.208986	3.595958	3.51634	3.5450510000000004	3.262099	3.412578	1.468938	1.312836	1.502316	3.864787	3.616327	3.739087
TUBA1B	1447.175171	1412.530762	1447.53125	1429.47937	1380.368652	1390.551514	743.979614	790.071411	740.954529	1464.965332	1493.484375	1430.62146	1381.9102779999996	1395.403442	1436.229614	1446.689453	1349.823242	777.2189940000002	811.842529	769.304993	1416.174072	1418.21521	1404.58374
IRF9	9.1241	8.188777	7.519578	8.107877	7.833761999999999	8.09866	11.469337	12.27527	11.571534	8.461164	8.225069	8.505655	30.681982	31.146414	32.460987	27.533245	28.628794	34.801628	35.96153599999999	34.789909	30.569315000000003	31.660439	31.61042
BPNT1	10.439954	10.030905	10.901915	10.945051	9.342762	11.392398	9.368888	10.784222	9.158796	10.365521	10.697474	9.70162	11.493618	11.667082	11.892869	9.817756	10.974494	10.367822	10.316239	8.907794	11.339984	11.238107	11.588811
TUBB3	122.733746	123.951239	117.947837	113.101978	114.809717	111.759335	71.29109	81.579091	71.472858	122.046929	123.917635	121.911541	114.198444	113.539032	116.08142	112.05521	106.864426	67.90433399999999	70.165267	68.648222	116.00816299999998	110.269448	113.186967
TUBB4B	384.844452	377.34024	373.991608	370.416077	363.158844	354.688538	199.543411	216.556076	204.342834	378.600403	379.964081	377.008362	397.529816	386.014313	413.623901	396.478943	378.30896	223.246201	228.538818	220.602859	406.293365	386.731079	399.623993
BTN3A3	2.0447	3.2523720000000003	2.972323	2.9801290000000003	2.685348	3.606392	4.265169	4.628993	4.369882	2.872263	2.861124	2.640896	5.508841	5.729843	4.889089	4.165367	4.93257	7.015633	6.53709	7.054973	4.540166	4.576357	5.165468
BTN2A2	1.880296	2.1309240000000003	2.258277	1.839263	1.6337959999999998	1.960869	1.6184690000000002	1.5074809999999998	1.188674	2.3553	2.188679	1.8009849999999998	2.370578	2.270009	2.190861	1.976476	2.2541740000000003	1.443718	1.99171	2.085727	2.096004	2.037988	1.781234
SYCP2	0.076311	0.114142	0.073611	0.079663	0.075672	0.07878099999999999	0.041481	0.053262	0.166716	0.06988899999999999	0.01444	0.084091	0.099767	0.044911	0.133081	0.089892	0.120624	0.090263	0.115612	0.071563	0.078967	0.142506	0.110225
SCML2	0.371447	0.274148	0.356691	0.263059	0.316373	0.283667	0.22354	0.186538	0.222024	0.26949	0.209466	0.14435	0.26809	0.2667	0.179201	0.26113000000000003	0.351377	0.063847	0.252619	0.161847	0.26107	0.439525	0.414121
CEPT1	8.927202000000003	8.247564	8.838961	8.260954	8.052666	7.907569	10.918984	13.641189	10.738688	8.700948	9.89199	9.266253	9.021888	9.679322	8.452972	8.226696	8.634184	12.291117	12.467768	11.758735	8.830047	9.152091	9.373738
CORO2B	2.488544	3.29266	2.639257	2.689197	2.514469	2.417363	1.215329	1.585883	1.306994	3.052507	2.837375	2.734093	2.363027	2.393116	1.9077	2.473107	2.034256	1.426547	0.8612790000000001	1.26124	2.027267	2.247082	2.516675
NOD1	1.829502	2.571375	2.318309	2.878134	2.4488	2.3397	2.32605	1.981847	2.616187	2.211105	2.456946	2.435803	2.159358	2.425766	2.486544	2.575467	2.017562	2.57363	2.412077	2.448718	2.1889380000000003	2.641314	2.160182
ANAPC10	5.557913	6.816418	5.790133	5.8711449999999985	6.059242	6.003046	4.75201	5.156137	4.524126	6.498776	6.6523949999999985	6.15742	6.423581	5.6299410000000005	5.786099	6.419013	7.814796	5.817646	6.0381290000000005	6.787858	5.919988	6.3513199999999985	5.651612999999998
DLC1	46.396096	47.154715	49.684994	48.526575	43.377505	49.569703	58.367349	57.487053	58.422185	47.300107	49.77062	48.751847	45.142776	44.11167	43.116576	44.910954	45.799222	59.149542	57.314632	59.098798	45.430238	46.763654	45.949861
ATP8A1	0.013369999999999998	0.052175	0.035355000000000004	0.069589	0.054525	0.023523	0.148223	0.11691300000000003	0.105162	0.06636399999999999	0.062677	0.059193	0.013105	0.057026	0.031633	0.023246	0.066562	0.123538	0.11019	0.106618	0.042162	0.108413	0.031255
NDRG1	6.24452	7.416697	6.509134	7.1668699999999985	6.9553210000000005	7.517803	9.289497	10.796293	10.003773	7.361191000000002	6.960800999999999	6.429622	7.509286	7.327366	7.278731	6.1524269999999985	6.8330020000000005	8.7863	9.960915	9.099896	6.428181	6.621286	7.733034
MYL9	124.907925	117.128719	124.348267	126.710911	125.06855	118.775093	120.02528999999998	134.679146	122.03493	124.213029	122.455918	126.832066	99.07413	94.008468	104.361514	108.870202	98.865563	111.987734	112.828938	115.181728	97.878496	100.152189	97.905586
RACK1	757.035522	752.447083	768.365906	795.374634	768.101746	772.521973	700.211914	781.0490110000002	711.390442	778.555847	785.0756230000002	756.0354	708.379944	684.043335	712.639221	744.287354	683.432007	629.988037	639.147339	623.753357	697.062073	701.651306	691.245361
PEMT	12.05126	10.260477	12.067631	10.749961	10.840104	11.147872	12.656097	14.351475	11.544222	11.820658	10.434543	11.670975	13.874574	11.27819	12.569528	13.688458	12.641165	14.072224	12.130908	13.378749	13.337015	13.596524	12.571882
PIAS3	24.325916	26.034983	24.776037	25.828045	23.55381	24.609123	25.425076	26.255896000000003	25.318939	25.654421	26.607985	25.847792	26.628918	26.193245	23.719761	23.655502	25.657829	28.359982	27.627213	29.973215000000003	25.299889	26.298786	26.327181
ST3GAL6	2.055333	2.497205	2.588055	2.39573	2.436316	2.49305	4.179837	3.707568	3.552918	2.318687	2.573927	2.339652	2.229433	2.091909	1.771147	1.888273	1.982302	2.727249	3.325513	3.035653	1.6867470000000002	1.796762	1.873833
NDC80	14.45196	14.59319	14.211394	13.336521	13.414743	15.064966	3.601386	4.215086	3.3000480000000003	14.50702	14.701770000000002	14.285947	15.949581	16.524778	15.702257	16.564384	13.118731	4.787136	4.270283999999998	4.903193	16.845934	16.041626	16.412268
CPQ	5.6825480000000015	5.806069	5.50778	5.717192	5.699654	6.624859	8.512414999999999	9.150341	8.590079	5.656186	5.560295	6.164582	6.332989	6.441993	5.806598	6.892684	6.69203	8.447654	9.016788	10.502687	6.023642	6.154166	6.418322
BASP1	121.052732	119.161958	117.639527	112.992774	117.211825	113.174895	74.988978	85.01500899999998	85.757636	122.016674	119.445356	116.794424	134.73535900000002	127.87427	127.666256	123.312551	119.957276	86.340484	88.446038	94.312958	133.250754	122.248711	132.547743
IFITM3	317.0881310000001	345.3743990000001	323.360567	331.34024	337.757953	322.185764	344.662419	406.413765	375.031471	347.309742	338.863686	316.466009	1227.90245	1163.944008	1238.871749	1121.301232	1047.940513	765.251633	730.080338	734.957184	1169.928032	1120.832809	1179.382683
RAPGEF3	0.638658	0.4643390000000001	0.561846	0.614955	0.472258	0.592458	0.683488	1.395133	1.137631	0.655691	0.599878	0.223738	0.477523	0.760213	0.529704	0.5577770000000001	0.5478689999999999	1.427392	1.312616	1.370767	0.637275	0.258548	0.652055
NSA2	23.979541	20.838278	20.718947	21.036766	22.19913	19.905434	17.456652	19.210021	18.469584	21.822868	22.757001	20.910552	23.814415	22.812363	23.02932	22.31601	21.115797	16.750266	16.359486999999998	16.000615	24.352231	22.944786	22.799177
YAP1	23.889565	24.900911	24.883858	24.259959	22.545531	25.07311	23.872016	23.746523	22.98587	24.984292	24.995276	24.444098	22.101593	23.777894	22.730789	23.00843	24.868322	24.069153	22.126755	23.630218	23.398073	22.459215	24.508927
SPON2	6.451612	8.602621000000001	6.801289	6.594944	6.7730130000000015	5.7748550000000005	11.055032	13.445912	11.141199	7.826278999999999	6.718302	8.779764	7.519127	9.104111	7.443841	6.726916	6.952782000000001	11.432422	9.220138	12.258818	6.6876039999999985	7.844410000000001	9.060648
PRMT5	38.603457	36.430829	36.540607	36.698914	38.332054	36.045397	25.009212	23.537424	26.103229	40.307556	36.775164	36.541332	41.440817	41.834563	41.794157	41.502476	41.100436	26.25232	28.724514000000006	26.501258	43.608563	43.523457	41.914357
TESK2	0.252547	0.31631	0.340953	0.120975	0.169031	0.181678	0.24129	0.371847	0.475892	0.237594	0.281525	0.254999	0.194922	0.292822	0.110771	0.20798200000000006	0.135484	0.501467	0.148782	0.171181	0.25592800000000004	0.208644	0.310943
CD2BP2	18.575815	17.898104999999994	19.189347	18.313377	17.739587	17.84141	12.561903	12.834562	12.36607	18.914432	19.026087	18.863022	20.170093	20.063553	21.247918	19.857374	18.672301	14.099998	13.167499	13.586925	18.920822	19.073512	20.427817
UBAC1	14.108361	13.623929	12.697752	14.598918	14.448670000000002	12.978829	10.074093	11.37837	10.3746	15.131861	14.278193	13.32659	12.76805	12.496211	13.591516	14.088753	13.258932	11.654491	10.995996	11.604121	14.006865	13.282433	13.398895
